C(ours，智能调整投资额),C（保守派，I小范围波动）,C（激进派，每次投资额为最高无风险投资额的1.2倍）,C（失去理智派，每次投资额恒定为5）
1326.503176064171,627.7546734,6.015329104958968,-221.3568497
1333.3786299178466,629.5720932678577,6.020402072489989,-221.5002116
1340.2661957530167,631.3878543,6.025454453,-221.658104
1347.165816766497,633.2019608809729,6.030486356587933,-221.8046708
1354.077436535594,635.0144171512051,6.035497895327063,-221.928377
1361.0009990164353,636.8252274547928,6.040489178768726,-222.066842
1367.936448542309,638.6343961082326,6.045460316,-222.210622
1374.88373,640.4419274528317,6.050411416188379,-222.3285289
1381.8427879381943,642.2478258597462,6.055342586607019,-222.4835505
1388.8135683457413,644.0520957349344,6.060253934619333,-222.5930518
1395.7960168701238,645.8547415240178,6.0651455666940235,-222.7474974
1402.7900797057853,647.6557677170451,6.070017588607905,-222.8539507
1409.7957034145243,649.4551788531535,6.074870105450708,-222.9984345
1416.812834923887,651.2529795251204,6.079703221629891,-223.1434262
1423.841421525567,653.0491743838028,6.0845170408753795,-223.2899274
1430.8814108738109,654.8437681424565,6.089311666244314,-223.4239678
1437.9327509838329,656.6367655809314,6.094087200125744,-223.5540752
1444.9953902302352,658.4281715497377,6.098843744245302,-223.6739566
1452.0692773454357,660.2179909739781,6.103581399669854,-223.798696
1459.154361418102,662.0062289,6.108300266812113,-223.8852133
1466.2505918915933,663.7928902847509,6.113000445435218,-223.9912476
1473.357918562407,665.5779804278716,6.117682034657304,-224.0934417
1480.4762915786334,667.3615045464571,6.122345132956027,-224.2120226
1487.6056614384165,669.1434679925478,6.126989838173058,-224.3061446
1494.745979,670.9238762133066,6.131616247518563,-224.3933648
1501.8971954223005,672.7027347538927,6.136224457575642,-224.4921273
1509.059262279187,674.4800492601697,6.140814564304743,-224.5676073
1516.2321314421647,676.2558254812428,6.145386663048046,-224.633483
1523.415755136767,678.0300692718254,6.149940848533829,-224.7156236
1530.610085929471,679.8027865944298,6.154477214880781,-224.7918461
1537.8150767261998,681.5739835213808,6.158995856,-224.8552824
1545.0306807708293,683.3436662366489,6.163496863610845,-224.9237431
1552.2568516437022,685.1118410375028,6.167980331222004,-224.9896563
1559.4935432601446,686.8785143359771,6.172446350158884,-225.050924
1566.74071,688.6436926601554,6.176895012,-225.1126394
1573.9983060511072,690.4073826552664,6.181326406,-225.1890598
1581.2662867179322,692.1695910845932,6.185740623354303,-225.2412737
1588.544607110007,693.9303248301927,6.190137753120005,-225.3276326
1595.833222795521,695.6895908934267,6.194517884084248,-225.4097898
1603.1320896688567,697.4473963953028,6.198881104501796,-225.4651205
1610.4411639491423,699.2037485766259,6.2032275020635925,-225.5095023
